split,idx,speaker,duration,sr,text,n_eojeol,n_char,est_ratio,ratio_bin,dataset_split,sample_id
test,96,132,7.0095,16000,조사해봤지만 트럼프의 주장을 뒷받침할 만한 정보를 찾지 못했다는 것이다,9,31,0.24837910079377504,mid(15~30%),train,zk_00376
test,97,132,6.828625,16000,과거 이천 구 년 이천 십 삼 년 제도 변경때도 비슷한 패턴이 반복됐다,13,27,0.2549581075273523,mid(15~30%),train,zk_00377
test,104,132,6.705625,16000,이날 박경림 팀은 가장 극적인 상황 히든카드를 발동해 눈길을 끌었다,10,28,0.25963475544993436,mid(15~30%),train,zk_00378
test,108,132,13.31025,16000,한국은행에 따르면 작년 말 현재 가계신용 잔액은 천 삼백 사십 사 조 삼천 억원으로 이 가운데 약 십 삼 퍼센트가 마이너스통장 등 대출로 추산된다,24,58,0.13080244976720695,low(~15%),train,zk_00379
train,2625,135,12.7105625,16000,지난해 삼 월 김 전 장관의 동료인 장동련 홍익대 교수가 민간 자문단장으로 위촉되면서 본격적인 공모와 개발 작업에 들어갔다,18,51,0.1369737418791628,low(~15%),train,zk_00380
train,2629,135,6.482125,16000,또 미국 무기들이 세계에서 가장 우수하다는 점도 영향을 미쳤다,9,26,0.26858681481982627,mid(15~30%),train,zk_00381
train,2634,135,9.493,16000,이와 같은 부유한 제조업자와 상인 그리고 농민 가운데서 초기 농업 기계를 발명한 사람들이 나타났습니다,14,43,0.18339969525060215,mid(15~30%),train,zk_00382
train,2649,135,6.307375,16000,그래서 아직까지 중국어선 불법조업은 개선되지 않고 있고요,7,25,0.2760281903349596,mid(15~30%),train,zk_00383
train,2658,135,7.337875,16000,아마존은 상품 배송에 드론을 이용하겠다며 아마존 프라임에어 계획을 발표했다,9,33,0.23726396361534724,mid(15~30%),train,zk_00384
train,2660,135,9.2235,16000,담화문을 발표하는 동안 아랫입술을 질끈 무는 모습을 여러차례 보이기도 했다,10,32,0.1887584221839829,mid(15~30%),train,zk_00385
train,2674,135,11.8786875,16000,대중들은 문혁이 재연될 경우 어렵게 일궈 온 개혁개방의 경제 성과는 순식간에 사라지고 가난만 남을 뿐이라는데 의견을 같이 합니다,18,54,0.14656613426474652,low(~15%),train,zk_00386
train,2711,135,6.4165,16000,그에 대해 알게 된 이후로는 의학에 대한 열정이 식기 시작했습니다,10,27,0.2713337967761188,mid(15~30%),train,zk_00387
train,2714,135,7.7648125,16000,형제들 저희가 있습니다라며 피고인들에게 그래도 용기를 전하려는 지지자도 있었다,9,35,0.22421833199629304,mid(15~30%),train,zk_00388
train,2715,135,9.157875,16000,최소한 집은 자녀에게 물려줘야 한다는 생각도 생활고를 겪는 노인들이 주택 자산을 팔지 못하는 이유다,14,42,0.19011105818915044,mid(15~30%),train,zk_00389
test,237,137,7.4950625,16000,그런데 지금 미국은 중국보고 하라고 했는데 하지 않으면 우리가 하겠다 이러고 있는데요,12,36,0.23228803055531105,mid(15~30%),train,zk_00390
test,238,137,8.2286875,16000,연골이 퇴화되고 마모되면서 연골과 붙어 있는 뼈가 받는 압력이 증가한다고 그들은 생각합니다,12,39,0.2115784937772842,mid(15~30%),train,zk_00391
test,239,137,6.4795,16000,이들 작품은 그의 인생을 바꿨고 오늘의 그를 있게 했다,9,22,0.2686956257448825,mid(15~30%),train,zk_00392
test,243,137,6.965625,16000,이분들 정신 못 차리고 다 그렇게 면책성 발언하고 책임회피하면,9,26,0.24994358826580043,mid(15~30%),train,zk_00393
test,244,137,7.746,16000,기후가 더 좋은 그곳에서 대학교를 다니고 운동과 관련된 분야에서 일을 할 생각이었습니다,12,37,0.22476288497469224,mid(15~30%),train,zk_00394
test,245,137,11.525,16000,십 일 이십 사 일 홍콩행은 비행시간이 왕복 일곱 시간으로 여느 단거리보다 길어 승무원 사이에서 힘들다고 소문나 있다,18,48,0.1510640613461142,mid(15~30%),train,zk_00395
test,247,137,10.2233125,16000,회수대상은 이천 십 육 년 시 월 일 일 에서 이천 십 육 년 십 일 월 십 구 일 내로 유통기한이 표시된 제품들이다,24,42,0.17029835554904207,mid(15~30%),train,zk_00396
test,248,137,6.955875,16000,가을에 단풍이 드는 것은 나무들이 겨울맞이를 준비하는 과정의 일부입니다,9,31,0.2502939323972852,mid(15~30%),train,zk_00397
test,249,137,9.552375,16000,땅콩보트 운영업체와 모터보트 운전자는 운영허가와 운전면허는 갖춘 것으로 확인됐다,9,36,0.1822597319529401,mid(15~30%),train,zk_00398
test,250,137,11.667875,16000,안 의원의 선진화법 개정 찬성 주장으로 현재 정국 이슈로 부상한 선진화법 논의에 변화가 뒤따를지 주목된다,15,44,0.14921425769593574,low(~15%),train,zk_00399
train,6788,139,8.529,16000,김수현 전북 전주 덕진동 수박을 고를 때 두드려보거나 꼭지 상태를 보고 구매를 했는데요,13,36,0.20412865599882357,mid(15~30%),train,zk_00400
train,6800,139,6.441625,16000,그러한 야밤의 심문은 거의 일년 동안이나 정기적으로 계속되었습니다,8,29,0.27027548281900393,mid(15~30%),train,zk_00401
train,6803,139,7.7053125,16000,입법조사처는 정부가 창조경제의 구체적인 개념을 제시하는 것이 중요하다고 평가했다,9,36,0.22594973364337478,mid(15~30%),train,zk_00402
train,6804,139,5.4625625,16000,그런데 일반적으로 전쟁 포로들을 노예로 사용하였습니다,6,24,0.31871732488442306,high(30%~),train,zk_00403
train,6808,139,8.4304375,16000,그래도 답답한 마음에 하루에 몇 번씩 전화를 걸지만 닷새째 연결이 되지 않는다,12,32,0.20651517872162223,mid(15~30%),train,zk_00404
train,6809,139,6.61575,16000,동료들끼리 돌아가면서 한 달에 한 두 차례씩 토요일에 쉬었을 뿐이었다,10,29,0.26316189502535103,mid(15~30%),train,zk_00405
train,6812,139,5.3645,16000,별로 무겁지도 않은 짐을 들어주겠다며 실랑이 하는 사람,8,23,0.324543444312418,high(30%~),train,zk_00406
train,6821,139,10.101375,16000,해당 인사를 파면하라는 목소리가 커지고 있지만 정작 교육부 내부기류는 미온적이어서 징계 여부와 수위가 주목된다,14,48,0.17235409110284156,mid(15~30%),train,zk_00407
train,6822,139,6.5018125,16000,하지만 병원 문 닫으면 이 환자들이 갈 곳이 없지 않느냐고 되물었다,11,27,0.2677735334591648,mid(15~30%),train,zk_00408
train,6826,139,9.10475,16000,교육부 관계자는 이영 차관이 해임을 포함해 조치를 논의하겠다고 밝혔고 그 후 진전된 내용은 없다고 했다,15,43,0.1912203308178661,mid(15~30%),train,zk_00409
train,16205,142,12.187875,16000,이 과정에서 아파트 명의 문제 등으로 말다툼이 벌어졌고 감정이 격해진 송씨가 공구를 침대에 펼쳐놓고 흉기를 아내 가슴에 들이대며 죽여버린다고 협박했다,20,64,0.1428479785864202,low(~15%),train,zk_00410
train,16224,142,8.7528125,16000,그러면 동네 아주머니가 창문 밖으로 고개를 내밀어 안드레아를 부르고는 날이 무뎌진 칼 몇 개를 들고 옵니다,16,44,0.1989090143327035,mid(15~30%),train,zk_00411
train,16231,142,5.0530625,16000,하지만 그 사이 병원비로 쌓인 빚이 천 오백 만원이었다,9,22,0.34454616522434983,high(30%~),train,zk_00412
train,16284,142,8.306375,16000,이 돈은 자살로 처리된 군인에게만 지급하는 항목이기 때문에 무조건 지급할 수 없다는 말입니다,13,39,0.2095996517149739,mid(15~30%),train,zk_00413
train,16286,142,12.0541875,16000,이화여대 총학생회와 서른 개 단과대 학과 학생회 회견을 열어 역사 교과서 국정화 전환은 하나의 역사관만을 올바르다고 강제하는 시대 역행적 시도라고 주장했다,21,66,0.14443224041553746,low(~15%),train,zk_00414
train,16296,142,10.6581875,16000,또한 우리는 부활이요 생명이신 예수께서 기념 무덤에 있는 모든 사람을 되돌아오게 할 것이라는 자신의 약속과 일치하게 행동하실 것임을 온전히 확신합니다,20,64,0.1633498478999329,mid(15~30%),train,zk_00415
train,16300,142,7.181,16000,많은 사람이 있었는데 노무현 대통령 자신이 조지 부시 대통령과 여러 차례 회담했습니다,12,36,0.24244719496086425,mid(15~30%),train,zk_00416
train,16302,142,6.419,16000,이들은 해임됐고 받은 금액의 세 배에 해당하는 징계부과금을 물어야 할 처지라고 한다,12,35,0.2712281207374928,mid(15~30%),train,zk_00417
train,16322,142,6.1995,16000,모든 아이들을 같은 방식으로 대하는 것은 그들을 불평등하게 대하는 것이다,10,31,0.28083124558657413,mid(15~30%),train,zk_00418
train,16331,142,5.9510625,16000,배우 나영희 윤유선 코미디언 이성미 등도 비통함을 금치 못했다,9,26,0.2925550365189353,mid(15~30%),train,zk_00419
train,15548,143,11.8093125,16000,공식 순방기간은 육 일부터 구 일까지였지만 이 후보자 부부는 이보다 앞선 사 일 함께 출국해 부인은 칠 일 이 후보자는 구 일 각각 귀국했다,24,55,0.14742715183580468,low(~15%),train,zk_00420
train,15549,143,11.0218125,16000,그에 더해 예수께서는 우리가 요청한다면 하느님께서 우주에서 가장 강력한 힘인 그분의 성령을 주실 것이라고 말씀하셨습니다,15,52,0.1579607080971452,mid(15~30%),train,zk_00421
train,15564,143,6.8811875,16000,이로 인해 경주 대구는 진도 육 부산 울산 창원에선 진도 오 의 흔들림이 발생했다,14,32,0.2530105896713272,mid(15~30%),train,zk_00422
train,15566,143,10.2181875,16000,그러니까 노무현 정부 이후에 이명박 정부 박근혜 정부 들어오면서 완전히 수시 위주로 대입제도가 바뀌었다 이렇게 말씀드리는 거고요,17,55,0.17038376982355882,mid(15~30%),train,zk_00423
train,15573,143,10.4138125,16000,그리고 세대주가 사망이나 퇴직으로 긴급한 생활자금이 필요하다 이런 분들은 만기 일시 상환대출이 허용된다 이렇게 보시면 되겠습니다,16,56,0.16718308563880577,mid(15~30%),train,zk_00424
train,15574,143,10.423,16000,박 대통령이 향후 각각의 사안에 대해 반박하고 감성적으로 억울함을 호소할 경우 보수층의 마음이 움직일 수도 있다는 분석이 나온다,18,54,0.16703571975572926,mid(15~30%),train,zk_00425
train,15575,143,6.6326875,16000,실제로 우두머리 수컷은 화가 나거나 흥분하면 코가 부풀어 오르면서 빨개집니다,10,33,0.2624898741292977,mid(15~30%),train,zk_00426
train,15577,143,9.3353125,16000,해당 인사를 파면하라는 목소리가 커지고 있지만 정작 교육부 내부기류는 미온적이어서 징계 여부와 수위가 주목된다,14,48,0.1864975925566462,mid(15~30%),train,zk_00427
train,15582,143,8.85,16000,희망을 나누고 대안을 전파하는 이들의 이야기를 머니투데이와 생명보험사회공헌재단이 함께 전한다,10,42,0.19672466745920522,mid(15~30%),train,zk_00428
train,15583,143,9.9056875,16000,소비자 입장에선 멀지 않은 곳에 다른 쇼핑 몰들도 많은데 이런 고액의 주차료를 내가며 롯데월드몰을 찾을 이유를 찾기는 쉽지 않다,19,53,0.17575895736807426,mid(15~30%),train,zk_00429
train,3927,144,9.733625,16000,수백 대 일 로 치솟은 청약 경쟁률이나 삼 쩜 삼 제곱미터에 사천 만원이 넘은 분양가는 경기흐름과 어울리지 않는다,18,46,0.1788658703221016,mid(15~30%),train,zk_00430
train,3932,144,6.408875,16000,단계적인 확대 계획을 감안하면 인력 부족부터 해결해야 합니다,8,26,0.2716566178953352,mid(15~30%),train,zk_00431
train,3935,144,8.1419375,16000,그러나 성인 기준 나이를 훌쩍 넘긴 이들이 미디어에서 어린이 다움을 어필하는 것은 이미 대세가 됐다,15,41,0.21383280171506674,mid(15~30%),train,zk_00432
train,3936,144,6.8970625,16000,구의원님들께 배포해 주시도록 의장님 말씀해 주십시오라고 거듭 요구했다,8,31,0.2524282340509407,mid(15~30%),train,zk_00433
train,3937,144,8.02675,16000,그러나 이세돌이 하변 백집에서 수를 낸다면 극적인 역전승을 이끌 수도 있는 승부처가 됐다,13,37,0.21690139932276029,mid(15~30%),train,zk_00434
train,3948,144,12.6471875,16000,예를 들어 수컷과 암컷 모두의 귀가 접혀 있으면 그 사이에서 태어나는 새끼는 선천성 뼈 형성 장애 같은 유전적 결함이 생겨 뼈가 기형이 될 수 있습니다,25,60,0.13766011668712638,low(~15%),train,zk_00435
train,3951,144,6.765875,16000,평소 규정과 절차에 맞는 업무 처리를 중시하던 그는 군 내부에 문제를 제기했다,12,32,0.2573227124376324,mid(15~30%),train,zk_00436
train,3956,144,5.25275,16000,때문에 대통령은 또 한 번 국민 앞에 무릎을 꿇었습니다,9,22,0.3314479666867767,high(30%~),train,zk_00437
train,3960,144,8.4404375,16000,구로구 도봉구 서대문구 영등포구 용산구에서 당구장의 오 년 생존율이 칠십 퍼센트를 넘었다,12,38,0.20627050517392803,mid(15~30%),train,zk_00438
train,3978,144,5.671125,16000,정관용 동양시멘트에서 직접 고용된 직원도 있을 거 아니에요,8,25,0.30699610871105226,high(30%~),train,zk_00439
train,14783,148,6.7044375,16000,당분간 정치적 휴지기를 갖고 재기를 모색하겠다는 뜻으로 풀이된다,8,28,0.2596807423462395,mid(15~30%),train,zk_00440
train,14789,148,8.0789375,16000,하지만 전반적인 상승 추세가 이어지고 있어 육십 달러대를 회복하는 것은 시간문제라는 관측이 나온다,13,42,0.21550028169099786,mid(15~30%),train,zk_00441
train,14795,148,9.5575,16000,휴대전화 가지고 회사 화장실 이용 못한다 지난 십 구 일 후난성의 성도 창사의 한 회사에서 벌어진 일이다,17,42,0.18216199916442233,mid(15~30%),train,zk_00442
train,14844,148,9.6380625,16000,내 말을 전혀 믿지 않던 경찰의 태도가 조금 바뀌기 시작한 건 역설적이지만 시 인권센터 결정문 덕분이다,16,42,0.1806393460318364,mid(15~30%),train,zk_00443
train,14846,148,12.54975,16000,에스케이텔레콤과 케이티는 이런 요청서를 받고도 의 주민등록번호와 주소 등 개인정보가 담긴 통신자료를 검찰에 넘겨줬다,14,51,0.138728923445803,low(~15%),train,zk_00444
train,14850,148,6.6063125,16000,저는 종로에서 십 육 십 칠 십 팔 대 내리 삼선했습니다,11,21,0.26353783703298417,mid(15~30%),train,zk_00445
train,14875,148,6.8919375,16000,사이다를 마신 할머니 여섯 명은 그 자리에서 의식을 잃고 병원으로 옮겨졌다,11,31,0.2526159453729762,mid(15~30%),train,zk_00446
train,14879,148,8.2584375,16000,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 다 내줬다는 평가다,11,36,0.21081630841354268,mid(15~30%),train,zk_00447
train,14880,148,6.5856875,16000,흥미롭게도 바울은 부유한 사람들에게 구체적인 지침을 제시하였습니다,7,30,0.26436318258556396,mid(15~30%),train,zk_00448
