sample_id,speaker,dataset_split,ratio_bin,n_words_replaced,original_text,replaced_tail,new_text,duration,word_count_ok
zk_00124,173,test,mid,3,울산의 경우 도시 근교농업을 발전시켜 공급하는 체계를 갖춰야 한다며 앞으로 신규 품목 단지를 발굴 농가들에 인센티브를 제공하는 등 관련 투자를 강화할 예정이라고 말했다,약화할 예정이라고 말했다,울산의 경우 도시 근교농업을 발전시켜 공급하는 체계를 갖춰야 한다며 앞으로 신규 품목 단지를 발굴 농가들에 인센티브를 제공하는 등 관련 투자를 약화할 예정이라고 말했다,12.6455625,True
zk_00124,173,test,high,5,울산의 경우 도시 근교농업을 발전시켜 공급하는 체계를 갖춰야 한다며 앞으로 신규 품목 단지를 발굴 농가들에 인센티브를 제공하는 등 관련 투자를 강화할 예정이라고 말했다,관련 투자를 축소할 예정이라고 말했다,울산의 경우 도시 근교농업을 발전시켜 공급하는 체계를 갖춰야 한다며 앞으로 신규 품목 단지를 발굴 농가들에 인센티브를 제공하는 등 관련 투자를 축소할 예정이라고 말했다,12.6455625,True
zk_00125,173,test,low,2,고추는 씨를 뿌려서 재배하기도 하고 모종을 하기도 합니다,하지도 않습니다,고추는 씨를 뿌려서 재배하기도 하고 모종을 하지도 않습니다,5.0511875,True
zk_00125,173,test,mid,3,고추는 씨를 뿌려서 재배하기도 하고 모종을 하기도 합니다,모종을 피하기도 합니다,고추는 씨를 뿌려서 재배하기도 하고 모종을 피하기도 합니다,5.0511875,True
zk_00125,173,test,high,5,고추는 씨를 뿌려서 재배하기도 하고 모종을 하기도 합니다,구매하기만 하고 있을 뿐입니다,고추는 씨를 뿌려서 구매하기만 하고 있을 뿐입니다,5.0511875,False
zk_00126,173,test,low,2,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선이나 우주우주정거장을 두게 된다,못하게 된다,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선이나 우주우주정거장을 못하게 된다,10.00525,True
zk_00126,173,test,mid,3,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선이나 우주우주정거장을 두게 된다,우주정거장을 철거하게 된다,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선이나 우주정거장을 철거하게 된다,10.00525,True
zk_00126,173,test,high,5,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선이나 우주우주정거장을 두게 된다,정지 우주선을 철거하게 될 것이다,이들은 달 주변에 있는 지구와 달의 중력이 영 이 되는 중간 지점인 라그랑쥬포인트에 정지 우주선을 철거하게 될 것이다,10.00525,True
zk_00127,173,test,low,2,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 낮아진 요인도 작용한 것이다,작용하지 않았다,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 낮아진 요인도 작용하지 않았다,8.05475,True
zk_00127,173,test,mid,3,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 낮아진 요인도 작용한 것이다,요인도 작용하지 않았다,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 낮아진 요인도 작용하지 않았다,8.05475,True
zk_00127,173,test,high,5,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 낮아진 요인도 작용한 것이다,눈높이가 높아진 요인도 작용한 것이다,연금 가입 등 은퇴 이후 소득 준비가 실제로 나아진 요인도 있지만 눈높이가 높아진 요인도 작용한 것이다,8.05475,True
zk_00128,173,test,low,2,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 계속 활활 타오르게 하였습니다,꺼버렸습니다,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 계속 활활 꺼버렸습니다,9.1528125,False
zk_00128,173,test,mid,3,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 계속 활활 타오르게 하였습니다,천천히 꺼트렸습니다,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 계속 천천히 꺼트렸습니다,9.1528125,False
zk_00128,173,test,high,5,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 계속 활활 타오르게 하였습니다,불을 조용히 천천히 꺼버렸습니다,사람들이 규정을 계속 준수하게 하기 위해 그 목회자들은 말하자면 지옥의 불을 지핀 다음 그 불을 조용히 천천히 꺼버렸습니다,9.1528125,False
zk_00129,173,test,low,2,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 다 내줬다는 평가다,받지 못했다는,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 다 받지 못했다는,6.980625,True
zk_00129,173,test,mid,3,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 다 내줬다는 평가다,안 줬다는 평가다,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 안 줬다는 평가다,6.980625,True
zk_00129,173,test,high,5,새누리당 입장에서는 법안명 등 일부 세부조항을 제외하고는 사실상 다 내줬다는 평가다,제외한 것만 안 줬다는 평가다,새누리당 입장에서는 법안명 등 일부 세부조항을 제외한 것만 안 줬다는 평가다,6.980625,True
zk_00130,182,test,low,2,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 마찬가지로 허용했다,달리 거부했다,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 달리 거부했다,6.32575,True
zk_00130,182,test,mid,3,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 마찬가지로 허용했다,지난주와 달리 거부했다,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 달리 거부했다,6.32575,True
zk_00130,182,test,high,5,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 마찬가지로 허용했다,차로인 율곡로까지는 지난주와 달리 금지했다,광화문 앞 왕복 팔 차로인 율곡로까지는 지난주와 달리 금지했다,6.32575,True
zk_00131,182,test,low,2,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 나가는 게 도시 재생의 핵심이다,파괴의 원인이다,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 나가는 게 도시 파괴의 원인이다,9.6021875,True
zk_00131,182,test,mid,3,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 나가는 게 도시 재생의 핵심이다,도시 쇠퇴의 원인이다,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 나가는 게 도시 쇠퇴의 원인이다,9.6021875,True
zk_00131,182,test,high,5,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 나가는 게 도시 재생의 핵심이다,들어오는 게 도시 재생의 핵심이다,불도저로 낙후한 주거 지역을 모두 밀어 버리는 대신 마을 만들기 사업을 통해 구도심을 살기 좋은 곳으로 바꿔 들어오는 게 도시 재생의 핵심이다,9.6021875,True
zk_00132,182,test,low,2,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 내려놓았다고 전하고 있다,숨기고 있다,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 내려놓았다고 숨기고 있다,6.37725,True
zk_00132,182,test,mid,3,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 내려놓았다고 전하고 있다,들어올렸다고 전하고 있다,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 들어올렸다고 전하고 있다,6.37725,True
zk_00132,182,test,high,5,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 내려놓았다고 전하고 있다,참모들은 다 들고 일어났다고 한다,단박근혜 대통령의 요즘 심경에 대해 청와대 참모들은 다 들고 일어났다고 한다,6.37725,True
zk_00133,182,test,low,2,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 잠잠하여라,바다더러 소란피워라,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 소란피워라,7.6113125,True
zk_00133,182,test,mid,3,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 잠잠하여라,꾸짖으시며 바다더러 소란피워라,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 소란피워라,7.6113125,True
zk_00133,182,test,high,5,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 잠잠하여라,누워 바람을 따르며 바다더러 출렁거려라,사도들이 도움을 청하자 예수께서는 누워 바람을 따르며 바다더러 출렁거려라,7.6113125,True
zk_00134,182,test,low,2,자기계발비가 너무 적어 가족당 외출을 한 달에 한 두 번밖에 못할 명세서도 등장했다,명세서도 없었다,자기계발비가 너무 적어 가족당 외출을 한 달에 한 두 번밖에 못할 명세서도 없었다,6.78775,True
zk_00134,182,test,mid,3,자기계발비가 너무 적어 가족당 외출을 한 달에 한 두 번밖에 못할 명세서도 등장했다,할 수 있었다,자기계발비가 너무 적어 가족당 외출을 한 달에 한 두 번밖에 할 수 있었다,6.78775,True
zk_00134,182,test,high,5,자기계발비가 너무 적어 가족당 외출을 한 달에 한 두 번밖에 못할 명세서도 등장했다,매번 할 수 있는 명세서도 등장했다,자기계발비가 너무 적어 가족당 외출을 한 달에 한 매번 할 수 있는 명세서도 등장했다,6.78775,False
zk_00135,182,test,low,2,현금 삼 만 오 천 원을 받은 남성은 유유히 밖으로 사라집니다,계속 남아있습니다,현금 삼 만 오 천 원을 받은 남성은 유유히 계속 남아있습니다,4.9886875,True
zk_00135,182,test,mid,3,현금 삼 만 오 천 원을 받은 남성은 유유히 밖으로 사라집니다,급히 안으로 들어옵니다,현금 삼 만 오 천 원을 받은 남성은 급히 안으로 들어옵니다,4.9886875,True
zk_00135,182,test,high,5,현금 삼 만 오 천 원을 받은 남성은 유유히 밖으로 사라집니다,받은 남성은 화를 내며 돌아옵니다,현금 삼 만 오 천 원을 받은 남성은 화를 내며 돌아옵니다,4.9886875,True
zk_00136,182,test,low,2,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향에 영향을 미쳤다,영향을 받았다,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향에 영향을 받았다,7.3381875,True
zk_00136,182,test,mid,3,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향에 영향을 미쳤다,의향을 꺾어버렸다,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향을 꺾어버렸다,7.3381875,False
zk_00136,182,test,high,5,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향에 영향을 미쳤다,가전제품 구입 의향을 방해했다,대신 준거집단 성향 고관여가전제품 여부가 향후수입 가전제품 구입 의향을 방해했다,7.3381875,False
zk_00137,182,test,low,2,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,되지 않는다,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되지 않는다,9.8230625,True
zk_00137,182,test,mid,3,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,필터링이 되지 않고,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되지 않고,9.8230625,True
zk_00137,182,test,high,5,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,등 자체 필터링이 전혀 안 된다,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 전혀 안 된다,9.8230625,False
